release_id,edition_id,title_primary,platform,country,language,release_date
RL-34BFD57BBE,ED-376663404C,Super Smash T.V.,SNES,US,xx,
RL-21F201219E,ED-E6FAE66B01,Super Soccer,SNES,EU,xx,
RL-FF382A547F,ED-1D47719EDA,Super Soccer,SNES,UNK,xx,
RL-FC9C8AD2BA,ED-AF8B353614,Super Star Wars,SNES,EU,xx,
RL-99301B1675,ED-7FA4A46B43,Super Star Wars,SNES,UNK,xx,
RL-E434C03567,ED-A1094DD69E,Super Star Wars,SNES,US,xx,
RL-DAFD33C11E,ED-2F996B1290,Super Star Wars Return of the Jedi,SNES,UNK,xx,
RL-95BDDA7DF4,ED-8987CA81B9,Super Star Wars Return of the Jedi,SNES,US,xx,
RL-85B112017F,ED-7A8AEDCB57,Super Star Wars The Empire Strikes Back,SNES,UNK,xx,
RL-970A74C0E3,ED-D26526C650,Super Star Wars The Empire Strikes Back,SNES,US,xx,
RL-667E635333,ED-50D7DFB436,Super Street Fighter II,SNES,UNK,xx,
RL-F9AD7B7A4C,ED-A16993B587,Super Tennis,SNES,EU,xx,
RL-CA95B5A373,ED-2E3CEF6B95,Super Tennis,SNES,UNK,xx,
RL-BE17ADF256,ED-0A85844505,Super Troll Islands,SNES,UNK,xx,
RL-9584AD32EB,ED-7A10AC13BE,Super Turrican 2 Limited Edition,SNES,UNK,xx,
RL-CBB6D6F3EE,ED-B69C28B5C6,Super Turrican Collection,SNES,UNK,xx,
RL-A6331480BC,ED-8C1F68C56D,Taz-Mania,SNES,UNK,xx,
RL-DAB27E2177,ED-ED0B778409,Teenage Mutant Hero Turtles IV Turtles in Time,SNES,EU,xx,
RL-2162619307,ED-C703087167,Teenage Mutant Hero Turtles IV Turtles in Time,SNES,UNK,xx,
RL-713D275DD2,ED-6479DA031A,Teenage Mutant Ninja Turtles IV Turtles in Time,SNES,UNK,xx,
RL-EC07DDEF09,ED-5346312395,Teenage Mutant Ninja Turtles IV Turtles in Time,SNES,US,xx,
RL-1FA0E2B0F8,ED-99B5215AF5,Terranigma,SNES,EU,xx,
RL-7D1F79134B,ED-71F4C6FB84,Terranigma,SNES,UNK,xx,
RL-3C751C0743,ED-406DC75AE5,Tetris & Dr Mario,SNES,UNK,xx,
RL-D4CE959E12,ED-C7F08DD47D,Tetris & Dr. Mario,SNES,EU,xx,
RL-5B31026F50,ED-61AC0E5201,Tetris & Dr. Mario,SNES,UNK,xx,
RL-2A2058633D,ED-D40E717B12,Tetris 2,SNES,EU,xx,
RL-78546FAB2D,ED-C339DFCF9F,Tetris 2,SNES,UNK,xx,
RL-C59CF30DF4,ED-224A365C4D,Tetris Attack,SNES,EU,xx,
RL-38CA6A9967,ED-1FC28EEA1D,Tetris Attack,SNES,UNK,xx,
RL-965D568182,ED-77A091540F,The Adams Family,SNES,EU,xx,
RL-8B83D58DD3,ED-395E703E37,The Adams Family,SNES,UNK,xx,
RL-C2182F7788,ED-7853E7694E,The Addams Family,SNES,UNK,xx,
RL-88AE77E400,ED-0355D8C39A,The Adventures of Mighty Max,SNES,UNK,xx,
RL-90836BDD51,ED-D95F997FAC,The Adventures of Tintin Prisoners of the Sun,SNES,EU,xx,
RL-CE56286AA3,ED-311AB5FF14,The Adventures of Tintin Prisoners of the Sun,SNES,UNK,xx,
RL-6714BE0B84,ED-345D7892A3,The Blues Brothers,SNES,UNK,xx,
RL-9934E55B98,ED-81863DA371,The Chessmaster,SNES,UNK,xx,
RL-CBF0DFD248,ED-A5C185917B,The Chessmaster,SNES,US,xx,
RL-53CF96AC38,ED-9F986B5436,The Cult of Remute,SNES,UNK,xx,
RL-A27465E223,ED-7CF418C83E,The Flintstones The Treasure of Sierra Madrock,SNES,UNK,xx,
RL-3F7B66F1A0,ED-B37F06499A,The Great Circus Mystery Starring Mickey & Minnie,SNES,UNK,xx,
RL-D3CDEAE8D2,ED-FE7D8F4C30,The Incredible Crash Dummies,SNES,UNK,xx,
RL-C2BDF7DB35,ED-53C622B1AB,The Incredible Hulk,SNES,UNK,xx,
RL-003E987648,ED-FA4D59374F,The Karate Kid Part II The Computer Game,AMIGA,UNK,xx,
RL-88F7FD7A3A,ED-B98E274172,The King of Rally Paris-Moscow-Beijing,SFC,JP,xx,
RL-96985AC649,ED-B2DAC7D769,The Legend of Zelda A Link To The Past,SNES,UNK,xx,
RL-1D9ADDC4AF,ED-077633F5E6,The Legend of Zelda A Link to the Past,SNES,EU,xx,
RL-4A47462B7C,ED-AAFDCC3B67,The Legend of Zelda A Link to the Past,SNES,UNK,xx,
RL-D016229D55,ED-FDF96B5352,The Legend of Zelda A Link to the Past,SNES,US,xx,
RL-B5E2674580,ED-A4FECBB7D7,The Lion King,SNES,UNK,xx,
RL-48518E5463,ED-983AE1F8C0,The Lion King,SNES,US,xx,
RL-CF8210BB2C,ED-FEC6A5F49F,The Magical Quest Starring Mickey Mouse,SNES,EU,xx,
RL-99B93BC6B5,ED-8E710C52AC,The Magical Quest Starring Mickey Mouse,SNES,UNK,xx,
RL-3E1E4395D3,ED-199B2B00BE,The Mask,SNES,EU,xx,
RL-92F5BF1B6E,ED-C3D4087543,The Mask,SNES,UNK,xx,
RL-6013C5E574,ED-E3F9597EF2,The Pagemaster,SNES,EU,xx,
RL-138228711A,ED-0A06F87FA9,The Pagemaster,SNES,UNK,xx,
RL-77B8D3048E,ED-41A46ED5F2,The Rocketeer,SNES,UNK,xx,
RL-E6819D84FB,ED-0B55412238,The Rocketeer,SNES,US,xx,
RL-C379AB9639,ED-3413F872B6,The Simpsons Bart VS. the Space Mutants,AMIGA,UNK,xx,
RL-46B453D21E,ED-9BE44F31D2,The Simpsons Bart's Nightmare,SNES,UNK,xx,
RL-58A294931B,ED-0B621C09E8,The Smurfs,SNES,EU,xx,
RL-C0C8094A0D,ED-69F3903AE1,The Smurfs,SNES,UNK,xx,
RL-D92FE90F73,ED-5167A42EBB,The Smurfs Travel the World,SNES,UNK,xx,
RL-66EB2DF411,ED-328F20FDA1,The Staff of Karnath,C64,UNK,xx,
RL-B1DE128797,ED-82F7DB0971,The Three Stooges,AMIGA,UNK,xx,
RL-5539EB4D34,ED-857E29AA68,Theme Park,SNES,EU,xx,
RL-8F154CE2F6,ED-8CF6BE8587,Theme Park,SNES,UNK,xx,
RL-0A5985B1EE,ED-36CBBC1CFF,Tintin i Tibet,SNES,UNK,xx,
RL-87F267D28A,ED-4B1192B054,Tintin in Tibet,SNES,UNK,xx,
RL-25B79E37A2,ED-8CF8C637A2,Tiny Toon Adventures Buster Busts Loose!,SNES,EU,xx,
RL-6F0616C71D,ED-91E9DEBD2C,Tiny Toon Adventures Buster Busts Loose!,SNES,UNK,xx,
RL-720A3471D1,ED-6FED49218C,Tiny Toon Adventures Wild & Wacky Sports,SNES,UNK,xx,
RL-3445742760,ED-A1548480A4,Top Gear,SNES,EU,xx,
RL-B86996C051,ED-BD4F420FFD,Top Gear,SNES,UNK,xx,
RL-14DF2AF970,ED-32318D2715,Total Carnage,SNES,UNK,xx,
RL-0875D0171C,ED-97864E77A6,Total Recall,AMIGA,UNK,xx,
RL-25323F111D,ED-6CCB9FDB38,Toy Story,SNES,UNK,xx,
RL-7C394EB74C,ED-C7F9BF060B,"Trade4less EAXUS Super Controller for Super Nintendo, SNES",SNES,UNK,xx,
RL-EBF0C1B901,ED-3EA58D8D28,"Tri-Star 8 Bit Adaptor for SNES, NES / Famicom Adapter",SNES,EU,xx,
RL-12FD649EE6,ED-077D4B9B16,"Tri-Star 8 Bit Adaptor for SNES, NES / Famicom Adapter",SNES,UNK,xx,
RL-85B5AB3C7C,ED-CC18D9C7E2,Troddlers,SNES,UNK,xx,
RL-0219DC4AAC,ED-372D702DB6,Troy Aikman NFL Football,SNES,UNK,xx,
RL-A9060A9F2E,ED-3D2D928A33,True Lies,SNES,EU,xx,
RL-6D55A8543A,ED-DA3E457A21,True Lies,SNES,UNK,xx,
RL-B95120B28C,ED-8A0CD64BBA,Turn and Burn No-Fly Zone,SNES,EU,xx,
RL-F400516DEA,ED-DF43CEC5BE,Turn and Burn No-Fly Zone,SNES,UNK,xx,
RL-01CD06C951,ED-594F5F4C05,U.N. Squadron,SFC,JP,xx,
RL-DC5669EC75,ED-F0DAE2E7C0,U.N. Squadron,SNES,UNK,xx,
RL-E2532E2D85,ED-624F06451C,Ultima VI Itsuwari no Yogensha,SFC,JP,xx,
RL-DF3CDE5523,ED-2387839A3E,Ultimate Mortal Kombat 3,SNES,EU,xx,
RL-2EBFB98F13,ED-A327459EEE,Ultimate Mortal Kombat 3,SNES,UNK,xx,
RL-91E379E2D8,ED-89BB71957C,Ultimate Soccer,MD,UNK,xx,
RL-D43FA453D3,ED-BBCDE9E099,Ultraman,SNES,UNK,xx,
RL-C0A18B5660,ED-39BC7A2EE8,Undercover Cops Collector's Edition,SNES,UNK,xx,
RL-BFD926BA3B,ED-9ACA30F1B0,Unirally,SNES,EU,xx,
RL-4CE683ED4A,ED-B0310F3C9E,Unirally,SNES,UNK,xx,
RL-E2A1B0C6F6,ED-A2512CB036,Urban Strike The Sequel to Jungle Strike,SNES,UNK,xx,
RL-3A2FADDDA8,ED-2B48D4D52B,Val d'Isere Championship,SNES,EU,xx,
RL-466E7E2499,ED-6DFED095C6,Val d'Isere Championship,SNES,UNK,xx,
RL-B0D2954D68,ED-479A781F8D,Venom • Spider-Man Separation Anxiety,SNES,UNK,xx,
RL-4FD1CCC380,ED-96D03DF4C4,Virtual Soccer,SNES,UNK,xx,
RL-443934A67D,ED-2426EDF82C,Vortex,SNES,EU,xx,
RL-C02564B947,ED-FE7E407F74,Vortex,SNES,UNK,xx,
RL-6A91180221,ED-BD2CCE7C5E,Voyager,AMIGA,UNK,xx,
RL-F28626AC74,ED-EC654EB343,WWF Super WrestleMania,SNES,UNK,xx,
RL-EA35DD825F,ED-9AE0A74B9C,WWF Super Wrestlemania,SNES,EU,xx,
RL-A3810C78E4,ED-AB5635D6D9,WWF Super Wrestlemania,SNES,UNK,xx,
RL-D674F30CBF,ED-3512D40BE4,WWF Wrestlemania The Arcade Game,SNES,EU,xx,
RL-DA4C343533,ED-D0E62184C6,WWF Wrestlemania The Arcade Game,SNES,UNK,xx,
RL-A72F3ED30E,ED-46BD24D277,Wario's Woods,SNES,UNK,xx,
RL-F0306EEB6F,ED-451D2057BA,Warlock,SNES,UNK,xx,
RL-F40E398ECB,ED-16480C61D0,Warlock's Quest,AMIGA,UNK,xx,
RL-3CC40972AC,ED-574FFDBB1A,Wild Guns,SNES,UNK,xx,
RL-4E1240E870,ED-BEF5AB9C5F,"Wild Things Energiser, Controller",SNES,UNK,xx,
RL-AE6C0530D9,ED-8508AB9658,Williams Arcade's Greatest Hits,SNES,UNK,xx,
RL-1DF2C6276C,ED-7C1F248607,Wimbledon,MD,UNK,xx,
RL-7EAA36E344,ED-FEE12C89FF,Wing Commander,SNES,UNK,xx,
RL-7384618D03,ED-186A00279D,Winter Gold,SNES,EU,xx,
RL-02142C4414,ED-8573F64207,Winter Gold,SNES,UNK,xx,
RL-17E4BE07E9,ED-234819E416,Winter Olympics,SNES,UNK,xx,
RL-F71A3C6111,ED-23982F74E5,Winter Olympics Lillehammer '94,SNES,EU,xx,
RL-0A39E8E13A,ED-5D4DDDCDD2,Winter Olympics Lillehammer '94,SNES,UNK,xx,
RL-9FA76F5FE7,ED-08711F0067,Winter Olympics Lillehammer 94,SNES,EU,xx,
RL-D396C98CFF,ED-E90F4BD5CB,Winter Olympics Lillehammer 94,SNES,UNK,xx,
RL-7FDA3B83E7,ED-B44C675C89,Wolverine Adamantium Rage,SNES,UNK,xx,
RL-DE3C013E2A,ED-F5C77627E5,World Championship Boxing Manager,AMIGA,EU,xx,
RL-5455229CAC,ED-C72F3831BC,World Class Rugby,SFC,JP,xx,
RL-8EB966D151,ED-0CB2A6471E,World Cup Striker,SNES,EU,xx,
RL-C97D0D8CC6,ED-517FCD7879,World Cup Striker,SNES,UNK,xx,
RL-09A1D0DD5B,ED-13611B3993,World Cup USA 94,SNES,US,xx,
RL-166E4E3442,ED-F378A3B72B,World Heroes,NEO-AES,UNK,xx,
RL-4437A57EFE,ED-4FBD2039F4,World Heroes,SNES,UNK,xx,
RL-C1C22BA6A2,ED-B2F469E220,World Heroes,SNES,US,xx,
RL-ABDFE2AE03,ED-2C3D51164C,World League Basketball,SNES,EU,xx,
RL-DD87158EFC,ED-B84240DEAC,World League Basketball,SNES,UNK,xx,
RL-90D1142D43,ED-66B61D7C3A,World Masters Golf,SNES,EU,xx,
RL-30D3977EAE,ED-C52D5C8A4D,World Masters Golf,SNES,UNK,xx,
RL-CF6ACD1DF5,ED-983D4B4D0E,Worms,SNES,UNK,xx,
RL-3D4F039CCE,ED-246F8C0DFD,X Zone,SNES,UNK,xx,
RL-B0249E1474,ED-AEE84AECA2,X-Kaliber 2097,SNES,UNK,xx,
RL-F493335147,ED-4BDB8D8F4D,Yobo Gameware FC-16 Go,SNES,UNK,xx,
RL-72B6E2C1D2,ED-25D4ABAC61,Yogi Bear's Cartoon Capers,SNES,EU,xx,
RL-0D3E8CC0D0,ED-5ACC9DA09D,Yogi Bear's Cartoon Capers,SNES,UNK,xx,
RL-CA06BCEA5B,ED-6C6FD3D1CD,Young Merlin,SNES,EU,xx,
RL-E57C5332F2,ED-3B37C691E1,Young Merlin,SNES,UNK,xx,
RL-78F44512A5,ED-B037234CCC,Zero the Kamikaze Squirrel,SNES,UNK,xx,
RL-66BA922F32,ED-817B8BD6B9,Zombies,SNES,EU,xx,
RL-0D9DFB23C7,ED-827CFEC98F,Zombies,SNES,UNK,xx,
RL-E42FDF261B,ED-7EE3C2A9E3,Zoop,SNES,EU,xx,
RL-EC43CED63E,ED-EFD50F3BCD,Zoop,SNES,UNK,xx,
RL-84D07422AC,ED-97F2172CDA,カラオケスタジオ,FAMICOM,UNK,xx,
RL-644145EC54,ED-E5ECF05A64,ジャイロセット,FAMICOM,UNK,xx,
